,Kategori,Tweet,Sentiment,problem
1468,krl,@PT_Transjakarta Sekalian absen ya pak,Negatif,[]
1469,krl,cantik bgt anjing gua nangis di TJ ,Negatif,['Emosi/Frustrasi']
1470,krl,14.37 #LalinSonora Lalulintas jl S Parman dari Grogol ramai dan merayap jelang GT Tanjung Duren setelah itu ramai dan merayap jelang halte Transjakarta hingga TL Tomang. @bram92 https://t.co/X2lDaipXUO,Negatif,[]
1471,krl,@yu991048 @PT_Transjakarta Iyaa kak. Semenjak halte manggarai renov 4b jadi gak berenti di hate manggarai. Busnya sekarang bus listrik yang lower deck,Negatif,[]
1472,krl,@pirahyuck tp yg gw bingung dr stasiun ke tempat kerjanya hrs ojol ya berarti? soalnya gada tj hiks,Negatif,"['Navigasi', 'Infrastruktur']"
1473,krl,#INFOTRANSJAKARTA | Rute 4C: JIEP - Bundaran Senayan dan Rute 11W: Stasiun Klender - Pulo Gadung via JIEP saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan. #JAKI #PerluTahu #Rute4C #Rute11W,Negatif,"['Infrastruktur', 'Akses/Rute']"
1474,krl,@sunflobliss Hai Kak. Silakan penaikan menuju bus stop Sampoerna Strategic rute 6D. Untuk informasi rute tracking bus perencanaan perjalanan (trip planner) dan layanan Transjakarta selengkapnya dapat diakses melalui aplikasi TJ: Transjakarta ya. Terima kasih ^DK,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1475,krl,@sheofthevalley Hai Kak. Mohon maaf menunggu segera laporan nomor Tiket #281987 kami bantu informasikan ke unit terkait agar dibantu pengecekan dan dilakukan perputaran percepatan armada serta evaluasi kembali untuk rute tersebut. Terima kasih ^HF,Negatif,"['Keterlambatan', 'Akses/Rute']"
1476,krl,teman2 yang dari bekasi besok ada yang mau ke kampus ga gais? mau ke kampus naik tj tapi ga berani sendiri soalnya firsttime jugaaa,Negatif,['Ancaman']
1477,krl,@chanstopper Hai Kak. Mohon maaf atas ketidaknyamanannya. Kritik dan saran yang Kakak berikan menjadi perhatian kami untuk terus meningkatkan pelayanan dan fasilitas ke depan agar lebih baik lagi. Terima kasih ^DK,Positif,"['Infrastruktur', 'Emosi/Frustrasi']"
1478,krl,@petaIsdefleur Hai Kak. Silakan menggunakan rute 1N arah Blok M turun di bus stop Gelora Bung Karno 1. Untuk informasi rute layanan Transjakarta selengkapnya dapat diakses melalui aplikasi TJ: Transjakarta ya. Terima kasih ^TS,Negatif,"['Masalah Pembayaran', 'Navigasi', 'Akses/Rute']"
1479,krl,@kucingstay Hai Kak untuk rute tersebut saat ini sudah kembali beroperasi normal melayani pelanggan ya Kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HF,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1480,krl,@_urcoffeemate Hai Kak. Silakan menggunakan koridor 1 transit di halte Monumen Nasional lalu naik rute 5C turun di halte Matraman. Untuk informasi rute layanan Transjakarta selengkapnya dapat diakses melalui aplikasi TJ: Transjakarta ya. Terima kasih ^TS,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1481,krl,@ryzshuahong Hai Kak. Silakan naik koridor 8 turun di halte Petojo naik koridor 3 turun di halte Sumur Bor pindah ke bus stop Sumur Bor 1 dilanjutkan naik Mikrotrans Jak 80. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^DA,Negatif,['Masalah Pembayaran']
1482,krl,@rraisapp Hai Kak. Kami terbuka atas segala kritik dan saran Ticket #832074 yang diberikan dan mohon maaf atas ketidaknyamanannya. Hal yang Kakak sampaikan tersebut tentunya menjadi catatan kami agar dapat dievaluasi untuk meningkatkan pelayanan yang lebih baik. Terima kasih ^HM,Positif,['Emosi/Frustrasi']
1483,krl,@rraisapp Hai Kak. Kami terbuka atas segala kritik dan saran yang diberikan dan mohon maaf atas ketidaknyamanannya. Hal yang Kakak sampaikan tersebut tentunya menjadi catatan kami agar dapat dievaluasi untuk meningkatkan pelayanan yang lebih baik. Terima kasih ^HM,Positif,['Emosi/Frustrasi']
1484,krl,@aprilaniyln Hai Kak. Baik Kak akan kami respon via DM. Terima kasih ^DA,Positif,[]
1485,krl,@staivns Hai Kak. Untuk tarif layanan Mikrotrans Rp.0 - ya Kak. Terima kasih ^DA,Negatif,['Masalah Pembayaran']
1486,krl,pengen ke aeon tj barat deh beli beards papa. kemaren udh muterin pim nyari outletnya beards papa ga ketemu perasaan waktu itu di pim 3 dicari cari ampe pim 2 ga ketemu bjir lah ampe gempor,Negatif,[]
1487,krl,@dimalya_ Halo Kak mohon info lokasi penaikan awal dari mana Kak. Terima kasih ^HF,Negatif,[]
1488,krl,@zerosevenidx Halo Kak mohon maaf sudah menunggu mohon info estimasi menunggu Kak laporan Kakak kami teruskan kembali untuk dilakukan pengecekan dan evaluasi. Terima kasih ^HF,Negatif,['Keterlambatan']
1489,krl,@disshopku @disshopku Hai Kak silakan naik koridor 8 turun di Halte Kelapa Dua Sasak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^HM,Negatif,['Masalah Pembayaran']
1490,krl,@apeunroad Mati rasa kedinginan di tj basah² ,Negatif,['Kondisi']
1491,krl,@Nurul_uyuyyy @PT_Transjakarta sm aku keliru kaa dua duanya BRT kok ternyata ,Negatif,[]
1492,krl,@radiopasif Hai radiopasif analisis emosi 1 bulan terakhir dari twitmu: dominan frustrasi (transit TJ polusi stres harian) humor sarkastik (komen meme analisis absurd) syukur spiritual (Alhamdulillah nasihat sholat) dan ringan positif (fandom anime tawa wokwok ). Keliatan capek,Negatif,['Emosi/Frustrasi']
1493,krl,14.05 #LalinSonora Jl Suryopranoto dari Harmoni ramai dan merayap mulai halte Transjakarta Petojo hingga simpang jl Kesehatan setelah itu ke Caringin ramai lancar. Sebaliknya ramai lancar. @bram92 https://t.co/hTN24jamnX,Negatif,[]
1494,krl,abis liat lagi pacar kaylor gua mulai berpikir kalo di season yang sama kayaknya kaylor bakal interest ke tj ,Negatif,[]
1495,krl,Dear @PT_Transjakarta yang terhormat mohon ditambah armada T12 jurusan Poris Plawad - Juanda nya. Kemarin saya hampir sejam nunggu T12 di Rest Area KM 14 arah Jakarta. Terima kasih,Negatif,['Keterlambatan']
1496,krl,@s240327 @PT_Transjakarta Izin bantu kak.. Naik L13E arah kuningan turun di halte Kuninhan. Naik 6M arah Blok M turun di halte Denpasar,Negatif,[]
1497,krl,@shagalusa1 joeltshibangu14@gmail.com,Negatif,[]
1498,krl,@TJMetaX Gmgm tj,Negatif,[]
1499,krl,@myfluttershyy @PT_Transjakarta Loh dulu sempat berhenti di halte BRT kah?,Negatif,[]
1500,krl,Kepala Rutan Kelas IIB Tanjung Redeb Yudhi Khairudin memimpin langsung pelaksanaan Apel Serah Terima Penjagaan sekaligus melakukan pemeriksaan terhadap perangkat ponsel seluruh jajaran pegawai baik staf administratif maupun petugas pengamanan. https://t.co/gfA2RJGGDg,Negatif,['Pelayanan']
1501,krl,Min info bus dr jl. Paso jagakarsa ke tangerang naiknya apa aj yaa? @PT_Transjakarta,Negatif,[]
1502,krl,@knskygisela Hai Kak. Mohon maaf sudah menunggu. Laporan akan kami lakukan pengecekan dan tindaklanjut. Terima kasih ^YF,Negatif,['Keterlambatan']
1503,krl,@PT_Transjakarta Mhn dikaji lagi pemasangan separator busway di Jl. Arteri Pondok Indah krn sejak pemasangan separator macet makin tidak terkendali pdhl sblm dipasang tdk ada kemacetan. Kenapa ga uji coba dulu? Tujuan nya agar busway lancar kan tapi yg ada malah kena macet juga,Negatif,['Kemacetan']
1504,krl,@kananrugi Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami akan kami lakukan pengecekan. Terima kasih ^SN,Negatif,['Emosi/Frustrasi']
1505,krl,siapa yg punya scooter listrik? boleh rekomendasi gaa yg bagus dan ga begitu berat merk apa? soalnya aku mau dibawa ke tj mrt dsb,Positif,[]
1506,krl,@PT_Transjakarta Iya pak ganteng,Negatif,[]
1507,krl,Mobil berpelat nomor RI 24 dimiliki Menteri Agama (Menag) periode 2020-2024 Yaqut Cholil Qoumas juga melakukan pelanggaran dengan masuk jalur Transjakarta di Jalan Jendral Sudirman Jakarta Pusat. https://t.co/fyOQmdgwhL,Negatif,['Akses/Rute']
1508,krl,Deduktif menemukan pada 2022-2025 terdapat 65 mobil dinas berkasus di jalanan seperti patwal yang arogan masuk jalur Transjakarta mengisi BBM bersubsidi parkir sembarangan penyalahgunaan mobil dinas ugal-ugalan atribut yang mengganggu kekerasan dan kasus lain. https://t.co/AQykswQ6yJ,Negatif,['Akses/Rute']
1509,krl,@cherlitalim Hai Kak untuk rute 2C tidak beroperasi. Silakan naik Koridor 14 turun di halte JIEXPO. Yuk unduh versi terbaru aplikasi TJ: Transjakarta. Terima kasih ^KR,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1510,krl,TJ Travis Japan Tomonori Jinnai,Negatif,[]
1511,krl,@tjsodurtyy81673 @issafrosty @faxuty @RitualFPS @Reetlol @RiseFn @PeterbotFN @coldfv @Pollofn6 @jacksvzn @Ajerss @acornfn @DrizziWy @Eomzo1 @ilyynina @Khanada @boltz1x @bugha @TheAgentRad @venofn @Vicotryona @curlybtwfn @Twunti @Clix @cooperfnbr Hbd tj,Negatif,[]
1512,krl,@mokkathecat Hai kak. Terima kasih atas masukan yang diberikan kami memahami pentingnya pelayanan yang baik mengenai hal tersebut segera kami lakukan evaluasi dan berupaya memastikan pengalaman kakak lebih baik di perjalanan selanjutnya. Terima kasih ^RZ,Positif,[]
1513,krl,@PT_Transjakarta kalo dari bidara cina bisa min?,Negatif,[]
1514,krl,@bluchezy Hai Kak. Silakan naik rute 8C tujuan Kebayoran turun di bus stop St. Pal Merah naik Rute 1B tujuan Transport Hub Dukuh Atas dikenakan tarif kembali turun di bus stop Taman Ria. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1515,krl,@lafieviee Hai Kak. Penaikan awal rute P11 dari bus stop Botani Square. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta. Terima kasih ^LN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1516,krl,@senyumataharie Hai Kak. Silakan naik koridor 9 transit halte Simpang Kuningan kemudian naik rute L13E transit halte Kuningan dan dilanjut naik rute 6C arah St. Tebet. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta. Terima kasih ^LN,Negatif,"['Masalah Pembayaran', 'Akses/Rute', 'Emosi/Frustrasi']"
1517,krl,@awnessia Selamat siang Kak. Mohon maaf terkait saldo Kakak yang terpotong. Agar kami dapat lakukan pengecekan mohon untuk dilengkapi data berikut seperti nama dan nomor telephone tanggal kejadian nomor kartu nomor gopay dan lokasi kejadian via DM ya Kak. Terima kasih ^KR,Negatif,"['Masalah Pembayaran', 'Prioritas/Kebutuhan Khusus']"
1518,krl,@joogeoboja Hai Kak. Mohon maaf sudah menunggu kami sangat mengerti Kakak mengharapkan efisiensi waktu ketika menggunakan layanan Transjakarta. Mohon info menunggu dari pukul berapa hingga pukul berapa menunggu dimana dan arah tujuan mana. Terima kasih ^YF,Negatif,['Keterlambatan']
1519,krl,@Nurul_uyuyyy @PT_Transjakarta engga kak tap in tap out nya di halte,Negatif,['Masalah Pembayaran']
1520,krl,@kananrugi Hai Kak. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^KR,Positif,['Masalah Pembayaran']
1521,krl,Btw tj tuh ternyata tarifnya 2k doang ya kalo begini gimana minta reimburse ke kantornya dah,Negatif,['Masalah Pembayaran']
1522,krl,@TJ_crypt0 @notyourkeys_ GM TJ,Negatif,[]
1523,krl,Ya Allah ada ibu2 bawa pempek di Tj... Cukonya wangi bgtbgt laper,Negatif,[]
1524,krl,@theejhay01 @katana @turtleclubhouse Gm TJ,Negatif,[]
1525,krl,@PT_Transjakarta kenapa saya masuk dan keluar brt selalu kena potongan. Pdahal sy cm naik 1 bus aja no 6a. Tp jd bayar 7000!!! #transjakartaparah https://t.co/GADvg0Je7z,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1526,krl,Menjajal rute Transjakarta-Bodetabek baru yang tidak terkoneksi di Blok M D41 | Lebak Bulus Sawangan Depok Mari jajal dari Blok M menggunakan MRT 13.49 Start Blok M 14.12 Tiba di Lebak Bulus Shalat Dzuhur dulu 14.23 Bus datang 14.25 Berangkat 14.58 Tiba di Exit Tol Desari https://t.co/MQMuYmVoiM,Negatif,['Akses/Rute']
1527,krl,@samamarklee_ Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami pelanggan di halte Cipulir. Transjakarta sangat memahami kebutuhan pelanggan dan telah berkoordinasi dengan pihak-pihak terkait untuk perbaikan eskalator. Terima kasih ^RZ,Negatif,['Emosi/Frustrasi']
1528,krl,@PT_Transjakarta kok armada bus 7P sedikit banget ya udah 2 hari ini aku merhatiin dari halte pondok kelapa kok sepi banget,Negatif,['Ancaman']
1529,krl,foto pertama di tj priok ya bang,Negatif,[]
1530,krl,@PT_Transjakarta Bukan Bis nya nabrak ya min tapi haltenya ke skip pas nanya driver yg saya naikin emang katanya sekarang udh gak berhenti disitu krn sebelumnya sempet ada yg nabrak pas nikung ke halte situ.,Negatif,['Pelayanan']
1531,krl,@SimbaddRescue Hai Kak. Baik Kak terima kasih informasinya ya Kak. ^KR,Positif,[]
1532,krl,@idrusca Hai kak mohon maaf atas ketidaknyamanannya. Dikarenakan ada kepadatan lalu lintas disekitar (Mall Thamrin City) sehingga sirkulasi bus menjadi terhambat namun laporan segera kami sampaikan ke petugas di area agar di optimalkan jarak antar bus pada rute tersebut. Tks^RZ,Negatif,"['Keterlambatan', 'Pelayanan', 'Kondisi', 'Ancaman', 'Akses/Rute', 'Emosi/Frustrasi']"
1533,krl,me di tj or krl,Negatif,[]
1534,krl,@cookikawa Hai Kak. Mohon maaf atas ketidaknyamanannya kami lakukan pengecekan dan perbaikan pada Bus SAF 021 ya Kak. Terima kasih ^KR,Negatif,['Emosi/Frustrasi']
1535,krl,@sulitnyah tj ny aj lewat situ anying,Negatif,['Emosi/Frustrasi']
1536,krl,@liltinkerbell0 Hai Kak. Ada yang bisa dibantu. Terima kasih ^KR,Negatif,[]
1537,krl,Abis liat foto jalur koridor TJ kena tabrak dengan randomnya tiba2 gw kangen Jakarta.,Negatif,['Akses/Rute']
1538,krl,@hironongantuk NGAKAK KEMANA AJAAA? Kan banyak angkot lalu lalaaang arah St. Tebet. Aku kalo ke sana juga naik angkot/Tj 6C mulu.,Negatif,[]
1539,krl,@PT_Transjakarta Rute 2C masih jalan ga ya?,Negatif,['Akses/Rute']
1540,krl,@drnharas Enggak Jalan kecil mepet dua mobil Akses ke lapangan parkir lebih deket kalau dari jalan utama belok masuk jalan Tj.Simah bukan jalan pantai Bingin,Negatif,[]
1541,krl,@DanielTommyWc Hai Kak Daniel. Terima kasih atas saran dan masukan yang telah diberikan. Transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan. ^KR,Positif,[]
1542,krl,Etapi ke Ancol ini karna gw suka jalan kaki. Jadi sebelum dan setelah bengong emang suka jalan kaki aja. Dulu masuk ancol masi 5000 kalo lewat gerbang naik tj. Sekarang gatau berapeeee,Negatif,[]
1543,krl,@andrasoebrata88 Selamat siang Kak. Mohon maaf sudah menunggu.Kami sangat mengerti Kakak mengharapkan efisiensi waktu ketika menggunakan layanan Transjakarta namun laporan segera kami sampaikan ke petugas di area agar di optimalkan. Terima kasih ^RZ,Positif,"['Keterlambatan', 'Pelayanan']"
1544,krl,@PT_Transjakarta min dari cawang sentral ke lapangan tembak rutenya apa ya?,Negatif,['Akses/Rute']
1545,krl,@_b1iiii Hai Kak. Mohon maaf atas ketidaknyamanannya mohon info waktu kejadian dan nomor busnya Kak. Terima kasih ^KR,Negatif,['Emosi/Frustrasi']
1546,krl,@PT_Transjakarta masih macet ga min?,Negatif,['Kemacetan']
1547,krl,@PT_Transjakarta min 5c masih bisa naik turun di pgc luar?,Negatif,[]
1548,krl,Welfizon Yuza Dirut Transjakarta menyampaikan ucapan selamat atas peringatan HUT ke-2 Garuda TV yang jatuh pada 8 Agustus 2025 mendatang. Dalam doanya Welfizon Yuza berharap Garuda TV terus tumbuh menjadi media terpercaya dan mampu menjangkau lapisan masyarakat Indonesia https://t.co/r6nkA7oMq0,Positif,[]
1549,krl,@xxamerv Hai Kak. Ada yang bisa kami bantu. Terima kasih ^SN,Negatif,[]
1550,krl,@xybeez8 Hai Kak. Silakan naik Rute 13B turun di Halte Velbak kemudian naik Koridor 8 dari Halte Kabayoran arah Ps Baru.Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^RZ,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1551,krl,@AkbarK28503 Hai Kak. Baik. Sudah kami respon DM nya ya Kak. Terima kasih ^YF,Negatif,[]
1552,krl,@Hedwigusx Hai Kak. Rute 6H arah Senen melayani di bus stop Cilandak. Untuk fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^SN,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1553,krl,@langitbiru_tw Hai Kak. Silakan naik koridor 7 tujuan Kp. Melayu transit di halte Kp. Melayu naik koridor 5 tujuan Ancol transit di halte Lapangan Banteng naik rute 6H tujuan Terminal Senen. Hai kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
1554,krl,@PT_Transjakarta makasih min kalo arah baliknya (dari perpus TIM ke halte CBD ciledug) rutenya gimana ya?,Negatif,['Akses/Rute']
1555,krl,@zerosevenidx @PT_Transjakarta lah beneran dipost cik wkwkwk,Negatif,[]
1556,krl,@hrdbacot taman one satrio kuningan peron bogor stasiun manggarai taman aeon tj barat dll,Negatif,['Infrastruktur']
1557,krl,Sampe kantor bingung dengan yang terjadi di tj https://t.co/o1t1IZRGro,Negatif,"['Navigasi', 'Kemacetan']"
1558,krl,Lagi ngerjain soal di tj tbtb ada yang nepuk pundak kirain kenapa trs tbtb ada mas mas ngasih tau jawaban dari soal yang gue kerjain di bagi 7 teru gue bingung kak hah? Itu di bagi 7 anjirrr shockkkkkkk malu bingbing,Negatif,"['Navigasi', 'Emosi/Frustrasi']"
1559,krl,bapak yang bawa tj nya malah tidur anjir sudah gua duga si bapak ngantuk,Negatif,['Emosi/Frustrasi']
1560,krl,@dinshyy @dinshyy Hai Kak. Mohon maaf telah menunggu. Mohon info menunggu berapa lama Kak. Terima kasih ^LN,Negatif,['Keterlambatan']
1561,krl,@txttransportasi @stravenues Diapit KRL MRT LRT TJ begitu harusnya dipaksa convert jadi high density dan kawasan TOD. Sekarang low density sementara transportasi umum udah sesimpul itu sayang sekali hanya dinikmati segelintir orang.,Negatif,[]
1562,krl,@kkkaaaamila harusnya lomba antara tj dan lrt deh bukan sama krl ga banget krl jam pulang kerja sekarang banyak gabisa ditutup pintunya gegara pada maksa masuk,Negatif,['Kondisi']
1563,krl,@rubyjaneswift Hooh beb aku follow akun TJ soalnya ,Negatif,[]
1564,krl,Min mau tanyaa koridor dengan jarak terpanjang koridor berapa yaaa? Terima kasihh @PT_Transjakarta,Negatif,[]
1565,krl,Aku kan lokasi kantornya di TJ Perak terus lucu deh tiap hari denger suara klakson tronton tronton sangat bervariasi ,Negatif,[]
1566,krl,@pocahoshi Sorry my bad bus Transjakarta itu jurusannya Balai Kota-pantai Maju nama tujuan di PIK nya nanti lewatin PIK avenue,Negatif,[]
1567,krl,@coldoasishead @PT_Transjakarta @shitpostrans @BuswayFansC cih wkwk,Negatif,[]
1568,krl,@coldoasishead @PT_Transjakarta @shitpostrans @BuswayFansC Tak terhingga jir,Negatif,[]
1569,krl,@PT_Transjakarta min kalo dari cawang ke Plaza Senayan rutenya gimana?,Negatif,['Akses/Rute']
1570,krl,@odetkte Hai Kak. Bisa ya. Silakan naik rute 5M turun di bus stop Kemensos. Jangan lupa unduh aplikasi TJ: Transjakarta untuk memudahkan perjalananmu bersama layanan Transjakarta. Terima kasih ^YF,Positif,"['Masalah Pembayaran', 'Akses/Rute']"
1571,krl,@PT_Transjakarta min cek dm,Negatif,[]
1572,krl,siapa ini yang kentut di tj bangsat bau banget,Negatif,[]
1573,krl,@minoritac @rizzpekabangku @ARSIPAJA Kalo transportasi umum dah saling integrasi minimal selengkap jakarta trotoar bagus gue dukung penuh lah pelarangan anak bawa motor Lah Bekasi Depok Bogor aja ke backup Transjakarta ,Negatif,['Kondisi']
1574,krl,@TJ_Pittinger Georgia,Negatif,[]
1575,krl,@PT_Transjakarta allahu akbar,Negatif,[]
1576,krl,@ohmysnapz Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami silakan melaporkan kepada petugas terdekat untuk dapat segera dibantu menindaklanjuti laporan. Terima kasih ^SN,Negatif,"['Pelayanan', 'Emosi/Frustrasi']"
1577,krl,@PT_Transjakarta Beneran terkutuk ini koridor wkwk 14 consecutive days since the curse appears,Negatif,['Emosi/Frustrasi']
1578,krl,Ini pintunya nyangkut sebelah @PT_Transjakarta segera perbaiki. https://t.co/RPzUTzthsL,Negatif,['Infrastruktur']
1579,krl,@PT_Transjakarta Halo kak Aku mau tanya dong kalau Bus Transjakarta bisa untuk disewa gak ya kak...? Penyewaan nya di dalam kota kak,Negatif,[]
