Kategori,Tweet,Sentiment,problem
krl,14.05 #LalinSonora Jl Suryopranoto dari Harmoni ramai dan merayap mulai halte Transjakarta Petojo hingga simpang jl Kesehatan setelah itu ke Caringin ramai lancar. Sebaliknya ramai lancar. @bram92 https://t.co/hTN24jamnX,Negatif,[]
krl,abis liat lagi pacar kaylor gua mulai berpikir kalo di season yang sama kayaknya kaylor bakal interest ke tj ,Negatif,[]
krl,Dear @PT_Transjakarta yang terhormat mohon ditambah armada T12 jurusan Poris Plawad - Juanda nya. Kemarin saya hampir sejam nunggu T12 di Rest Area KM 14 arah Jakarta. Terima kasih,Negatif,['Keterlambatan']
krl,@s240327 @PT_Transjakarta Izin bantu kak.. Naik L13E arah kuningan turun di halte Kuninhan. Naik 6M arah Blok M turun di halte Denpasar,Negatif,[]
krl,@shagalusa1 joeltshibangu14@gmail.com,Negatif,[]
krl,@TJMetaX Gmgm tj,Negatif,[]
krl,@myfluttershyy @PT_Transjakarta Loh dulu sempat berhenti di halte BRT kah?,Negatif,[]
krl,Kepala Rutan Kelas IIB Tanjung Redeb Yudhi Khairudin memimpin langsung pelaksanaan Apel Serah Terima Penjagaan sekaligus melakukan pemeriksaan terhadap perangkat ponsel seluruh jajaran pegawai baik staf administratif maupun petugas pengamanan. https://t.co/gfA2RJGGDg,Negatif,['Pelayanan']
krl,Min info bus dr jl. Paso jagakarsa ke tangerang naiknya apa aj yaa? @PT_Transjakarta,Negatif,[]
krl,@knskygisela Hai Kak. Mohon maaf sudah menunggu. Laporan akan kami lakukan pengecekan dan tindaklanjut. Terima kasih ^YF,Negatif,['Keterlambatan']
krl,@PT_Transjakarta Mhn dikaji lagi pemasangan separator busway di Jl. Arteri Pondok Indah krn sejak pemasangan separator macet makin tidak terkendali pdhl sblm dipasang tdk ada kemacetan. Kenapa ga uji coba dulu? Tujuan nya agar busway lancar kan tapi yg ada malah kena macet juga,Negatif,['Kemacetan']
krl,@kananrugi Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami akan kami lakukan pengecekan. Terima kasih ^SN,Negatif,['Emosi/Frustrasi']
krl,siapa yg punya scooter listrik? boleh rekomendasi gaa yg bagus dan ga begitu berat merk apa? soalnya aku mau dibawa ke tj mrt dsb,Negatif,[]
krl,@PT_Transjakarta Iya pak ganteng,Negatif,[]
krl,Mobil berpelat nomor RI 24 dimiliki Menteri Agama (Menag) periode 2020-2024 Yaqut Cholil Qoumas juga melakukan pelanggaran dengan masuk jalur Transjakarta di Jalan Jendral Sudirman Jakarta Pusat. https://t.co/fyOQmdgwhL,Negatif,['Akses/Rute']
krl,Deduktif menemukan pada 2022-2025 terdapat 65 mobil dinas berkasus di jalanan seperti patwal yang arogan masuk jalur Transjakarta mengisi BBM bersubsidi parkir sembarangan penyalahgunaan mobil dinas ugal-ugalan atribut yang mengganggu kekerasan dan kasus lain. https://t.co/AQykswQ6yJ,Negatif,['Akses/Rute']
krl,@cherlitalim Hai Kak untuk rute 2C tidak beroperasi. Silakan naik Koridor 14 turun di halte JIEXPO. Yuk unduh versi terbaru aplikasi TJ: Transjakarta. Terima kasih ^KR,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,TJ Travis Japan Tomonori Jinnai,Negatif,[]
krl,@tjsodurtyy81673 @issafrosty @faxuty @RitualFPS @Reetlol @RiseFn @PeterbotFN @coldfv @Pollofn6 @jacksvzn @Ajerss @acornfn @DrizziWy @Eomzo1 @ilyynina @Khanada @boltz1x @bugha @TheAgentRad @venofn @Vicotryona @curlybtwfn @Twunti @Clix @cooperfnbr Hbd tj,Negatif,[]
krl,@mokkathecat Hai kak. Terima kasih atas masukan yang diberikan kami memahami pentingnya pelayanan yang baik mengenai hal tersebut segera kami lakukan evaluasi dan berupaya memastikan pengalaman kakak lebih baik di perjalanan selanjutnya. Terima kasih ^RZ,Negatif,[]
krl,@PT_Transjakarta kalo dari bidara cina bisa min?,Negatif,[]
krl,@bluchezy Hai Kak. Silakan naik rute 8C tujuan Kebayoran turun di bus stop St. Pal Merah naik Rute 1B tujuan Transport Hub Dukuh Atas dikenakan tarif kembali turun di bus stop Taman Ria. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@lafieviee Hai Kak. Penaikan awal rute P11 dari bus stop Botani Square. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta. Terima kasih ^LN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@senyumataharie Hai Kak. Silakan naik koridor 9 transit halte Simpang Kuningan kemudian naik rute L13E transit halte Kuningan dan dilanjut naik rute 6C arah St. Tebet. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta. Terima kasih ^LN,Negatif,"['Masalah Pembayaran', 'Akses/Rute', 'Emosi/Frustrasi']"
krl,@awnessia Selamat siang Kak. Mohon maaf terkait saldo Kakak yang terpotong. Agar kami dapat lakukan pengecekan mohon untuk dilengkapi data berikut seperti nama dan nomor telephone tanggal kejadian nomor kartu nomor gopay dan lokasi kejadian via DM ya Kak. Terima kasih ^KR,Negatif,"['Masalah Pembayaran', 'Prioritas/Kebutuhan Khusus']"
krl,@joogeoboja Hai Kak. Mohon maaf sudah menunggu kami sangat mengerti Kakak mengharapkan efisiensi waktu ketika menggunakan layanan Transjakarta. Mohon info menunggu dari pukul berapa hingga pukul berapa menunggu dimana dan arah tujuan mana. Terima kasih ^YF,Negatif,['Keterlambatan']
krl,@Nurul_uyuyyy @PT_Transjakarta engga kak tap in tap out nya di halte,Negatif,['Masalah Pembayaran']
krl,@kananrugi Hai Kak. Untuk mengetahui posisi bus dan fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^KR,Negatif,['Masalah Pembayaran']
krl,Btw tj tuh ternyata tarifnya 2k doang ya kalo begini gimana minta reimburse ke kantornya dah,Negatif,['Masalah Pembayaran']
krl,@TJ_crypt0 @notyourkeys_ GM TJ,Negatif,[]
krl,Ya Allah ada ibu2 bawa pempek di Tj... Cukonya wangi bgtbgt laper,Negatif,[]
krl,@theejhay01 @katana @turtleclubhouse Gm TJ,Negatif,[]
krl,@PT_Transjakarta kenapa saya masuk dan keluar brt selalu kena potongan. Pdahal sy cm naik 1 bus aja no 6a. Tp jd bayar 7000!!! #transjakartaparah https://t.co/GADvg0Je7z,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,Menjajal rute Transjakarta-Bodetabek baru yang tidak terkoneksi di Blok M D41 | Lebak Bulus Sawangan Depok Mari jajal dari Blok M menggunakan MRT 13.49 Start Blok M 14.12 Tiba di Lebak Bulus Shalat Dzuhur dulu 14.23 Bus datang 14.25 Berangkat 14.58 Tiba di Exit Tol Desari https://t.co/MQMuYmVoiM,Negatif,['Akses/Rute']
krl,@samamarklee_ Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami pelanggan di halte Cipulir. Transjakarta sangat memahami kebutuhan pelanggan dan telah berkoordinasi dengan pihak-pihak terkait untuk perbaikan eskalator. Terima kasih ^RZ,Negatif,['Emosi/Frustrasi']
krl,@PT_Transjakarta kok armada bus 7P sedikit banget ya udah 2 hari ini aku merhatiin dari halte pondok kelapa kok sepi banget,Negatif,['Ancaman']
krl,foto pertama di tj priok ya bang,Negatif,[]
krl,@PT_Transjakarta Bukan Bis nya nabrak ya min tapi haltenya ke skip pas nanya driver yg saya naikin emang katanya sekarang udh gak berhenti disitu krn sebelumnya sempet ada yg nabrak pas nikung ke halte situ.,Negatif,['Pelayanan']
krl,@SimbaddRescue Hai Kak. Baik Kak terima kasih informasinya ya Kak. ^KR,Negatif,[]
krl,@idrusca Hai kak mohon maaf atas ketidaknyamanannya. Dikarenakan ada kepadatan lalu lintas disekitar (Mall Thamrin City) sehingga sirkulasi bus menjadi terhambat namun laporan segera kami sampaikan ke petugas di area agar di optimalkan jarak antar bus pada rute tersebut. Tks^RZ,Negatif,"['Keterlambatan', 'Pelayanan', 'Kondisi', 'Ancaman', 'Akses/Rute', 'Emosi/Frustrasi']"
krl,me di tj or krl,Negatif,[]
krl,@cookikawa Hai Kak. Mohon maaf atas ketidaknyamanannya kami lakukan pengecekan dan perbaikan pada Bus SAF 021 ya Kak. Terima kasih ^KR,Negatif,['Emosi/Frustrasi']
krl,@sulitnyah tj ny aj lewat situ anying,Negatif,['Emosi/Frustrasi']
krl,@liltinkerbell0 Hai Kak. Ada yang bisa dibantu. Terima kasih ^KR,Negatif,[]
krl,Abis liat foto jalur koridor TJ kena tabrak dengan randomnya tiba2 gw kangen Jakarta.,Negatif,['Akses/Rute']
krl,@hironongantuk NGAKAK KEMANA AJAAA? Kan banyak angkot lalu lalaaang arah St. Tebet. Aku kalo ke sana juga naik angkot/Tj 6C mulu.,Negatif,[]
krl,@PT_Transjakarta Rute 2C masih jalan ga ya?,Negatif,['Akses/Rute']
krl,@drnharas Enggak Jalan kecil mepet dua mobil Akses ke lapangan parkir lebih deket kalau dari jalan utama belok masuk jalan Tj.Simah bukan jalan pantai Bingin,Negatif,[]
krl,@DanielTommyWc Hai Kak Daniel. Terima kasih atas saran dan masukan yang telah diberikan. Transjakarta akan terus berusaha meningkatkan pelayanan bagi pelanggan. ^KR,Negatif,[]
krl,Etapi ke Ancol ini karna gw suka jalan kaki. Jadi sebelum dan setelah bengong emang suka jalan kaki aja. Dulu masuk ancol masi 5000 kalo lewat gerbang naik tj. Sekarang gatau berapeeee,Negatif,[]
krl,@andrasoebrata88 Selamat siang Kak. Mohon maaf sudah menunggu.Kami sangat mengerti Kakak mengharapkan efisiensi waktu ketika menggunakan layanan Transjakarta namun laporan segera kami sampaikan ke petugas di area agar di optimalkan. Terima kasih ^RZ,Negatif,"['Keterlambatan', 'Pelayanan']"
krl,@PT_Transjakarta min dari cawang sentral ke lapangan tembak rutenya apa ya?,Negatif,['Akses/Rute']
krl,@_b1iiii Hai Kak. Mohon maaf atas ketidaknyamanannya mohon info waktu kejadian dan nomor busnya Kak. Terima kasih ^KR,Negatif,['Emosi/Frustrasi']
krl,@PT_Transjakarta masih macet ga min?,Negatif,['Kemacetan']
krl,@PT_Transjakarta min 5c masih bisa naik turun di pgc luar?,Negatif,[]
krl,Welfizon Yuza Dirut Transjakarta menyampaikan ucapan selamat atas peringatan HUT ke-2 Garuda TV yang jatuh pada 8 Agustus 2025 mendatang. Dalam doanya Welfizon Yuza berharap Garuda TV terus tumbuh menjadi media terpercaya dan mampu menjangkau lapisan masyarakat Indonesia https://t.co/r6nkA7oMq0,Negatif,[]
krl,@xxamerv Hai Kak. Ada yang bisa kami bantu. Terima kasih ^SN,Negatif,[]
krl,@xybeez8 Hai Kak. Silakan naik Rute 13B turun di Halte Velbak kemudian naik Koridor 8 dari Halte Kabayoran arah Ps Baru.Untuk mengetahui posisi bus dan fitur perencanaan perjalanan kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^RZ,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@AkbarK28503 Hai Kak. Baik. Sudah kami respon DM nya ya Kak. Terima kasih ^YF,Negatif,[]
krl,@Hedwigusx Hai Kak. Rute 6H arah Senen melayani di bus stop Cilandak. Untuk fitur perencanaan perjalanan Kakak dapat mengunduh aplikasi TJ: Transjakarta pada Playstore atau Appstore ya Kak. Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@langitbiru_tw Hai Kak. Silakan naik koridor 7 tujuan Kp. Melayu transit di halte Kp. Melayu naik koridor 5 tujuan Ancol transit di halte Lapangan Banteng naik rute 6H tujuan Terminal Senen. Hai kak. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya Kak. Terima kasih ^SN,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@PT_Transjakarta makasih min kalo arah baliknya (dari perpus TIM ke halte CBD ciledug) rutenya gimana ya?,Negatif,['Akses/Rute']
krl,@zerosevenidx @PT_Transjakarta lah beneran dipost cik wkwkwk,Negatif,[]
krl,@hrdbacot taman one satrio kuningan peron bogor stasiun manggarai taman aeon tj barat dll,Negatif,['Infrastruktur']
krl,Sampe kantor bingung dengan yang terjadi di tj https://t.co/o1t1IZRGro,Negatif,"['Navigasi', 'Kemacetan']"
krl,Lagi ngerjain soal di tj tbtb ada yang nepuk pundak kirain kenapa trs tbtb ada mas mas ngasih tau jawaban dari soal yang gue kerjain di bagi 7 teru gue bingung kak hah? Itu di bagi 7 anjirrr shockkkkkkk malu bingbing,Negatif,"['Navigasi', 'Emosi/Frustrasi']"
krl,bapak yang bawa tj nya malah tidur anjir sudah gua duga si bapak ngantuk,Negatif,['Emosi/Frustrasi']
krl,@dinshyy @dinshyy Hai Kak. Mohon maaf telah menunggu. Mohon info menunggu berapa lama Kak. Terima kasih ^LN,Negatif,['Keterlambatan']
krl,@txttransportasi @stravenues Diapit KRL MRT LRT TJ begitu harusnya dipaksa convert jadi high density dan kawasan TOD. Sekarang low density sementara transportasi umum udah sesimpul itu sayang sekali hanya dinikmati segelintir orang.,Netral,[]
krl,@kkkaaaamila harusnya lomba antara tj dan lrt deh bukan sama krl ga banget krl jam pulang kerja sekarang banyak gabisa ditutup pintunya gegara pada maksa masuk,Negatif,['Kondisi']
krl,@rubyjaneswift Hooh beb aku follow akun TJ soalnya ,Negatif,[]
krl,Min mau tanyaa koridor dengan jarak terpanjang koridor berapa yaaa? Terima kasihh @PT_Transjakarta,Negatif,[]
krl,Aku kan lokasi kantornya di TJ Perak terus lucu deh tiap hari denger suara klakson tronton tronton sangat bervariasi ,Negatif,[]
krl,@pocahoshi Sorry my bad bus Transjakarta itu jurusannya Balai Kota-pantai Maju nama tujuan di PIK nya nanti lewatin PIK avenue,Netral,[]
krl,@coldoasishead @PT_Transjakarta @shitpostrans @BuswayFansC cih wkwk,Negatif,[]
krl,@coldoasishead @PT_Transjakarta @shitpostrans @BuswayFansC Tak terhingga jir,Negatif,[]
krl,@PT_Transjakarta min kalo dari cawang ke Plaza Senayan rutenya gimana?,Negatif,['Akses/Rute']
krl,@odetkte Hai Kak. Bisa ya. Silakan naik rute 5M turun di bus stop Kemensos. Jangan lupa unduh aplikasi TJ: Transjakarta untuk memudahkan perjalananmu bersama layanan Transjakarta. Terima kasih ^YF,Negatif,"['Masalah Pembayaran', 'Akses/Rute']"
krl,@PT_Transjakarta min cek dm,Negatif,[]
krl,siapa ini yang kentut di tj bangsat bau banget,Netral,[]
krl,@minoritac @rizzpekabangku @ARSIPAJA Kalo transportasi umum dah saling integrasi minimal selengkap jakarta trotoar bagus gue dukung penuh lah pelarangan anak bawa motor Lah Bekasi Depok Bogor aja ke backup Transjakarta ,Negatif,['Kondisi']
krl,@TJ_Pittinger Georgia,Negatif,[]
krl,@PT_Transjakarta allahu akbar,Negatif,[]
krl,@ohmysnapz Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami silakan melaporkan kepada petugas terdekat untuk dapat segera dibantu menindaklanjuti laporan. Terima kasih ^SN,Negatif,"['Pelayanan', 'Emosi/Frustrasi']"
krl,@PT_Transjakarta Beneran terkutuk ini koridor wkwk 14 consecutive days since the curse appears,Negatif,['Emosi/Frustrasi']
krl,Ini pintunya nyangkut sebelah @PT_Transjakarta segera perbaiki. https://t.co/RPzUTzthsL,Negatif,['Infrastruktur']
krl,@PT_Transjakarta Halo kak Aku mau tanya dong kalau Bus Transjakarta bisa untuk disewa gak ya kak...? Penyewaan nya di dalam kota kak,Negatif,[]
krl,@knskygisela @PT_Transjakarta Coba naek dari Ragunan halte yg perempatan simatupang situ sel,Negatif,[]
krl,pdhl bengong di stasiun mrt atau halte tj itu seru,Negatif,['Infrastruktur']
krl,SHOPEE FOOD Promo SeIndonesia (Sei Sapi Dan Ayam) BUY 1 GET 1 - Tj Duren sekarang ada di ShopeeFood! Pesan Sekarang langsung diantar https://t.co/REMGEsDJMk https://t.co/tINjHG54z1,Netral,['Kecepatan Layanan']
krl,nyobain tj 7d enak jg haltenya deket kosan,Negatif,['Emosi/Frustrasi']
krl,padahal tinggal naik TJ dari halte paling ujung terus duduk di pojok belakang aja udh bisa bengong,Negatif,[]
krl,@294cpzzntw Hai Kak. Mohon maaf atas ketidaknyamanan yang dialami terkait laporan kami sampaikan kepada petugas diarea. Terima kasih ^SN,Negatif,"['Pelayanan', 'Emosi/Frustrasi']"
krl,SHOPEE FOOD Promo SeIndonesia (Sei Sapi Dan Ayam) BUY 1 GET 1 - Tj Duren sekarang ada di ShopeeFood! Pesan Sekarang langsung diantar https://t.co/qZcSDLwJeN https://t.co/n0HjzQ5IhD,Netral,['Kecepatan Layanan']
krl,@concrecse Selamat siang Kak. Mohon maaf atas ketidaknyamananya mohon info informasi suara didalam bus atau informasi suara di Halte simpang Kuningan mohon info nomor body bus Rute yang digunakan arah perjalanan untuk kami lakukan pengecekan. Tks ^RZ,Negatif,['Akses/Rute']
krl,SHOPEE FOOD Promo SeIndonesia (Sei Sapi Dan Ayam) BUY 1 GET 1 - Tj Duren sekarang ada di ShopeeFood! Pesan Sekarang langsung diantar https://t.co/KhRz1Qpwk8 https://t.co/FQRCqJAeJj,Netral,['Kecepatan Layanan']
krl,SHOPEE FOOD Promo SeIndonesia (Sei Sapi Dan Ayam) BUY 1 GET 1 - Tj Duren sekarang ada di ShopeeFood! Pesan Sekarang langsung diantar https://t.co/zTrRAKYX4W https://t.co/ZCRD8xiErT,Netral,['Kecepatan Layanan']
krl,@pocahoshi Naik TJ dari balai kota ke pantai maju 2 jam,Negatif,['Kemacetan']
krl,Pinggir kali jalan surabaya menteng sembari nunggu TransJakarta,Negatif,['Keterlambatan']
krl,Entah kenapa gw ga berani kalo bengong sendiri di tempat umum. Seringnya gw naik tj muter-muter wkwkwk,Negatif,['Navigasi']
krl,gua nyaris teriak mana lg di tj anjj gk expect rambut panjang malah makin sangar dianya [mningsoy],Negatif,['Pelayanan']
krl,TJ.hangneil? https://t.co/N6TMcra5iU,Negatif,[]
krl,@PT_Transjakarta ini kalo emang mau memfasilitasi dengan jak 36 tolong ya yang niat. ini bukan jam sibuk aja penuh terus. tandanya apa? coba dipikirkan ,Netral,[]
krl,@PT_Transjakarta Tiap hari aja ada kejadian di koridor 9,Negatif,['Emosi/Frustrasi']
krl,@hrdbacot Tempat duduk bus TJ. 3500 murah kan? Kudu duduk ya kalo berdiri jadinya ga bisa bengong,Negatif,[]
krl,TJ manggarai-ui kenapa dispill plss nANTI RAME,Negatif,[]
krl,Ada Truk Terguling Koridor 9 Transjakarta Alami Pengalihan Rute di Sekitar Tebet Eco Park #beritanasional #transjakarta #truk #tebetecopark https://t.co/Nwzofqo9pz,Negatif,"['Akses/Rute', 'Emosi/Frustrasi']"
krl,@asmiayuni @PT_Transjakarta WKWKWKWKKWKWKWKWK ya Allah iya lagi ya aku naik gojek dr stasiun angke ke pluit jg istigfar terus karna kanan kiri suka ada tronton,Negatif,['Infrastruktur']
krl,@PT_Transjakarta Ada aja terobosannya,Negatif,[]
krl,Kenapa sih Tj tuh jalan nya lama muak gw,Negatif,"['Keterlambatan', 'Emosi/Frustrasi']"
krl,@hourlygboy naik transjakarta aja kalo gitu turun di halte semanggi soalnya paling deket ituu jalan kaki 10 menitan,Negatif,[]
krl,BUS TRANSJAKARTA DITEMBAK ORANG TIDAK DIKENAL - DATATEMPO https://t.co/o2dEbsL1SI Penembakan bus Transjakarta 2014 menambah daftar peristiwa yang menimpa koridor 9,Negatif,['Emosi/Frustrasi']
krl,@hrdbacot Halte/stasiun tj/mrt/lrt,Negatif,['Infrastruktur']
krl,gue di tj,Negatif,[]
krl,@PT_Transjakarta tiap hari bgt,Negatif,[]
krl,@powerenjeremas Hai Kak. Terima kasih atas apresiasi yang telah diberikan untuk Transjakarta kami akan selalu melayani pelanggan dengan maksimal dan meningkatkan pelayanan terbaik kami. Terima kasih sudah setia menggunakan layanan Transjakarta. ^SN,Negatif,[]
krl,@PT_Transjakarta TERUS AJA YA ALLAH,Negatif,[]
krl,@PT_Transjakarta min pls jawab,Negatif,[]
krl,@moha_sihab Hai Kak. Saat tap out tertera tulisan pada layar gagal terbaca atau apa dan apakah kartu sudah digunakan lagi atau belum apabila sudah apakah masih mengalami kendala atau tidak. Terima kasih ^SN,Negatif,['Masalah Pembayaran']
krl,@pswmusik Selamat pagi Kak Paulus. Mohon maaf atas ketidaknyamanannya segera kami lakukan pengecekan dan evaluasi rute tersebut. Terima kasih ^KR,Negatif,"['Akses/Rute', 'Emosi/Frustrasi']"
krl,TJ dpt duduk dibelakang pojok. Berangkat atau plg. Rame atau sepi.,Negatif,[]
krl, ..jijik banget tadi lagi nunggu tj terus ada kenek angkot gitu ngeliatin aku yang tau gak sih tatapan yang ngegoda gitu ih sebel banget mau nangis .apasih gajelas hari ini kenapa sih ..,Negatif,"['Keterlambatan', 'Pelayanan', 'Kondisi', 'Emosi/Frustrasi']"
krl,@novaprilia Hai Kak. Hal ini di sebabkan karena adanya kepadatan lalulintas di beberapa persimpangan rute tersebut sehingga lajur bus menjadi terhambat namun laporan segera kami sampaikan ke petugas di area agar dapat di optimalkan jarak antar bus pada rute tersebut. Terima kasih ^SN,Negatif,"['Keterlambatan', 'Pelayanan', 'Kondisi', 'Ancaman', 'Akses/Rute']"
krl,@pswmusik Hai Kak. Kami sangat memahami betapa pentingnya waktu kaka mohon maaf telah menunggu. Kami ingin memastikan situasi ini segera diperbaiki mohon info lokasi menunggu arah perjalanan dan lama waktu tunggu. Tks ^RZ,Negatif,['Keterlambatan']
krl,Lama-lama TJ pake rantis di koridor 9,Negatif,"['Keterlambatan', 'Emosi/Frustrasi']"
krl,@PT_Transjakarta min kalau mau ke matraman naik jurusan mana dari blok m?,Negatif,[]
krl,@tiuwtiw @hrdbacot TJ trayek Manggarai - UI emang ril.,Negatif,[]
